group,topic_id,topic_size,llm_model,llm_provider,prompt_option,label,cosine
A,111,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,polynomial regression,0.4635264277458191
A,112,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,toy data set,0.543122410774231
A,113,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,budget format clarification,0.5644366145133972
A,114,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,vector calculus help,0.26305240392684937
A,115,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,bone health,0.5098998546600342
A,116,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,linear model assumptions,0.4944694936275482
A,117,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,sum beta squared,0.69785076379776
A,118,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course access issues,0.28578683733940125
A,119,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,image explanation,0.5983057618141174
A,120,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,diagnostic process,0.4429261088371277
A,121,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,margin explanation,0.46218976378440857
A,122,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,economic model uncertainty,0.3930165767669678
A,123,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,utility preference,0.4878656268119812
A,124,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,estimator calculation,0.5905979871749878
A,125,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,cross validation,0.5614994168281555
A,126,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,basis functions,0.802418053150177
A,127,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,power variables,0.41792142391204834
A,128,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,hyphenated word,0.46436095237731934
A,129,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,irreducible error,0.4145568013191223
A,130,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,missing demo,0.5278957486152649
A,131,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,singular fit error,0.6414671540260315
A,132,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,error minimization,0.5157189965248108
A,133,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,fick equation help,0.6104640364646912
A,134,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,blank page issues,0.6013978123664856
A,135,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,variable error help,0.6731402277946472
A,136,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,verb usage,0.39440828561782837
A,137,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,enunciation requirement,0.5820242166519165
A,138,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,price elasticity,0.4998525381088257
A,139,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,line breaks issue,0.35616248846054077
A,140,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,model sampling,0.26725122332572937
A,141,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,growth mindset,0.8529370427131653
A,142,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,bias variance,0.572903573513031
A,143,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,distance calculation,0.5132570862770081
A,144,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,directory error,0.5628348588943481
A,145,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,array indexing issue,0.2278962880373001
A,146,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,categorical variables,0.5875409245491028
A,147,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,logistic regression issues,0.5139224529266357
A,148,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,issue fixed,0.7810570001602173
A,149,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,mean squared error,0.7093494534492493
A,150,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,sample size,0.4678553640842438
A,151,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,prescriptive grammar,0.4170862138271332
A,152,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,multiple choice format,0.5892515182495117
A,153,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,linear regression,0.38880783319473267
A,154,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,work plan,0.37002983689308167
A,155,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,office hours,0.6253195405006409
A,156,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,binary variables,0.3735837936401367
A,157,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,calculus homework help,0.35918885469436646
A,158,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,evalpredvars error,0.3356051743030548
A,159,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,beta equation help,0.7448006272315979
A,160,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,reference value,0.5364773273468018
A,0,3255,qwen/qwen-2.5-7b-instruct,openai-compatible,1,course queries,0.45545610785484314
A,1,456,qwen/qwen-2.5-7b-instruct,openai-compatible,1,temperature & stress,0.47063976526260376
A,2,42,qwen/qwen-2.5-7b-instruct,openai-compatible,1,r package installation,0.4366496801376343
A,3,39,qwen/qwen-2.5-7b-instruct,openai-compatible,1,bootstrap errors,0.5891206860542297
A,4,22,qwen/qwen-2.5-7b-instruct,openai-compatible,1,spline degree freedom,0.6734443306922913
A,5,21,qwen/qwen-2.5-7b-instruct,openai-compatible,1,piazza access issues,0.7274596691131592
A,6,19,qwen/qwen-2.5-7b-instruct,openai-compatible,1,rdata loading issues,0.5668123960494995
A,7,19,qwen/qwen-2.5-7b-instruct,openai-compatible,1,economic growth,0.7198463082313538
A,8,17,qwen/qwen-2.5-7b-instruct,openai-compatible,1,audio volume issues,0.697399377822876
A,9,17,qwen/qwen-2.5-7b-instruct,openai-compatible,1,correlation analysis,0.7287856936454773
A,10,16,qwen/qwen-2.5-7b-instruct,openai-compatible,1,session access,0.532285213470459
A,11,15,qwen/qwen-2.5-7b-instruct,openai-compatible,1,coffee & tea correlation,0.6207898855209351
A,12,14,qwen/qwen-2.5-7b-instruct,openai-compatible,1,tech support emails,0.6716828346252441
A,13,13,qwen/qwen-2.5-7b-instruct,openai-compatible,1,hypercube dimensions,0.6694545745849609
A,14,12,qwen/qwen-2.5-7b-instruct,openai-compatible,1,problem help,0.8267502784729004
A,15,12,qwen/qwen-2.5-7b-instruct,openai-compatible,1,combinations logic,0.6695287227630615
A,16,11,qwen/qwen-2.5-7b-instruct,openai-compatible,1,person years,0.7009735703468323
A,17,11,qwen/qwen-2.5-7b-instruct,openai-compatible,1,scpd submission,0.7717933654785156
A,18,11,qwen/qwen-2.5-7b-instruct,openai-compatible,1,article access,0.8126844167709351
A,19,10,qwen/qwen-2.5-7b-instruct,openai-compatible,1,p-values and association,0.39963212609291077
A,20,10,qwen/qwen-2.5-7b-instruct,openai-compatible,1,data analysis software,0.8044906854629517
A,21,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,lottery expected value,0.7494925856590271
A,22,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,redundancy in modules,0.6326702237129211
A,23,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,rent control debate,0.6524555683135986
A,24,8,qwen/qwen-2.5-7b-instruct,openai-compatible,1,nba player opportunities,0.589160680770874
A,25,8,qwen/qwen-2.5-7b-instruct,openai-compatible,1,download issues,0.6214497685432434
A,26,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,decision trees,0.5538601875305176
A,27,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,browser issues,0.6691213250160217
A,28,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,sampling techniques,0.6054571270942688
A,29,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,exercises and answers,0.7748069167137146
A,30,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,ordinal categorical data,0.7534456253051758
A,31,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,covariance matrix,0.760231077671051
A,32,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,bacterial meningitis,0.5342674851417542
A,33,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,tea demand shift,0.7092380523681641
A,34,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,verb meaning discussion,0.7385969161987305
A,35,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,normal approximation,0.6213102340698242
A,36,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,oob test errors,0.6268612742424011
A,37,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,halt study,0.789029061794281
A,38,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,autism changes,0.7313814759254456
A,39,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,survival probability,0.7025203108787537
A,40,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,oil price dynamics,0.7402102947235107
A,41,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,access issues,0.820495069026947
A,42,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,confidence intervals,0.6168732047080994
A,43,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,case control study,0.4020558297634125
A,44,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,slope intercept,0.8365837335586548
A,45,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,reaction times,0.6295778751373291
A,46,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,random forests,0.5969269871711731
A,47,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,matrix operations,0.5819524526596069
A,48,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,electron trajectories,0.6578999757766724
A,49,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,spinal cord injuries,0.7928366661071777
A,50,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,firms enter exit,0.568551242351532
A,51,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,homework help,0.5888453125953674
A,52,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,email address,0.7294586300849915
A,53,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,accreditation concerns,0.1702091246843338
A,54,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,logarithms in math,0.6677460670471191
A,55,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,quick summary sheets,0.7089276909828186
A,56,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,problem solved,0.668978214263916
A,57,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,frequency data,0.7076104879379272
A,58,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,multiple births,0.6411371231079102
A,59,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,ipad issues,0.7712331414222717
A,60,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,regression analysis,0.4302181601524353
A,61,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,nonlinear models,0.5025584697723389
A,62,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,antiinflammatory drugs,0.7006644010543823
A,63,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,donor calculation,0.7619113326072693
A,64,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,subset selection,0.32615065574645996
A,65,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,computer errors,0.4858836531639099
A,66,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,graph issues,0.7706120610237122
A,67,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,forum issues,0.2933901846408844
A,68,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,table figure,0.5417867302894592
A,69,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,unit values discrepancy,0.7322196960449219
A,70,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,editing exercises,0.6294178366661072
A,71,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,height distribution,0.5384305119514465
A,72,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,download issues,0.5959888100624084
A,73,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,pca regression,0.598773717880249
A,74,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,fitted getting,0.7026811242103577
A,75,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,book discount,0.7588422894477844
A,76,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,degrees freedom,0.6614869832992554
A,77,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,typos and colloquial,0.6570336818695068
A,78,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,seizures treatment,0.6795740723609924
A,79,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,utility numbers,0.8038004040718079
A,80,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,rubric buttons,0.7988935112953186
A,81,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,unsatisfied with previous,0.3179721236228943
A,82,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,opportunity cost,0.4057522416114807
A,83,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,data analysis,0.3425808250904083
A,84,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,dice rolling,0.7731020450592041
A,85,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,sign confusion,0.6291224360466003
A,86,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,lasso model,0.6362563967704773
A,87,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,graph comparison,0.44484949111938477
A,88,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,previous work,0.48933544754981995
A,89,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,scientific writing,0.5880935192108154
A,90,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,phd thesis,0.6180605888366699
A,91,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,utility combinations,0.4352421760559082
A,92,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,capitalization issues,0.7279007434844971
A,93,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,binary variables,0.6794530153274536
A,94,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,value updates,0.6507707238197327
A,95,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,common sense,0.7279626727104187
A,96,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,standard deviation,0.5070074200630188
A,97,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,howcome answers,0.6612993478775024
A,98,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,percentage decimals,0.6500065326690674
A,99,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,signrank test,0.4937936067581177
A,100,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,brain spinal cord,0.4426831603050232
A,101,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,antiinflammatory drugs,0.6067848205566406
A,102,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,vaccine simulation,0.8493078351020813
A,103,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,recruitment and participation,0.5993669629096985
A,104,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,magnitude curve shift,0.689792811870575
A,105,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,speed help,0.6435620784759521
A,106,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,copy paste glitch,0.6028439998626709
A,107,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,section issues,0.7483311891555786
A,108,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,lesson disappearance,0.7448834180831909
A,109,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,module repetition,0.38606953620910645
A,110,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,model complexity,0.3966156840324402
A,111,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,spline fitting,0.4646928906440735
A,112,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,toy data examples,0.5239627957344055
A,113,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,budget clarification,0.5585064888000488
A,114,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,beta normal,0.29824936389923096
A,115,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,bone minerals,0.5103183388710022
A,116,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,linear vs nonlinear,0.46939241886138916
A,117,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,squared betas,0.7192425727844238
A,118,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,connection issues,0.1899164617061615
A,119,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,image explanation,0.5983057618141174
A,120,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,patient diagnosis,0.47347283363342285
A,121,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,margin tolerance,0.3981877267360687
A,122,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,discriminant analysis,0.20114396512508392
A,123,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,percent change,0.518817663192749
A,124,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,estimator calculation,0.5905979871749878
A,125,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,generalized cv,0.322332501411438
A,126,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,basis functions,0.802418053150177
A,127,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,power negative,0.4256473481655121
A,128,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,wave numbers,0.365654319524765
A,129,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,irreducible variance,0.5071200728416443
A,130,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,editing issues,0.30077797174453735
A,131,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,subset a errors,0.38839468359947205
A,132,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,error minimization,0.5157189965248108
A,133,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,fick equation,0.6078376770019531
A,134,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,interface issues,0.41637086868286133
A,135,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,variable errors,0.6966227293014526
A,136,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,sentence revision,0.4895264208316803
A,137,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,enunciation requirements,0.5774571299552917
A,138,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,price elasticity,0.4998525381088257
A,139,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,line breaks issue,0.35616248846054077
A,140,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,bagging models,0.3034641742706299
A,141,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,growth mindset,0.8529370427131653
A,142,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,bias variance tradeoff,0.5303357839584351
A,143,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,distance calculation,0.5132570862770081
A,144,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,data loading issues,0.32829388976097107
A,145,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,array indexing,0.17560765147209167
A,146,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,categorical predictors,0.5925622582435608
A,147,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,logistic regression,0.49421077966690063
A,148,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,issue fixed,0.7810570001602173
A,149,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,negative mean squared,0.7903510332107544
A,150,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,statistical significance,0.4638880491256714
A,151,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,prescriptive norms,0.23136675357818604
A,152,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,format question,0.4629751443862915
A,153,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,regression analysis,0.37141457200050354
A,154,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,work plan week,0.39392417669296265
A,155,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,office hours,0.6253195405006409
A,156,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,binary variables,0.3735837936401367
A,157,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,calculus homework,0.3785442113876343
A,158,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,data loading issues,0.5532166361808777
A,159,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,beta equation derivation,0.739761233329773
A,160,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,confused values,0.47251656651496887
A,0,3255,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,course questions,0.45860716700553894
A,1,456,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,body temperature regulation,0.5723444819450378
A,2,42,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,package installation issues,0.499508798122406
A,3,39,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,tsboot function issues,0.605161190032959
A,4,22,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,cubic spline regression,0.6971566677093506
A,5,21,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,piazza login issues,0.7288066744804382
A,6,19,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,loading rrdata in rstudio,0.7682192325592041
A,7,19,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,economic growth and debt,0.6307079195976257
A,8,17,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,audio volume issues,0.697399377822876
A,9,17,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,correlation concepts,0.7499688267707825
A,10,16,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,session access issues,0.5546169877052307
A,11,15,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,coffee tea correlation,0.6013035774230957
A,12,14,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,email support issues,0.7450578808784485
A,13,13,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,hypercube boundary volume,0.6785136461257935
A,14,12,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,problem help,0.8267502784729004
A,15,12,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,choosing function logic,0.4209880530834198
A,16,11,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,person-years calculation,0.7831571102142334
A,17,11,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,homework submission,0.436789333820343
A,18,11,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,article access issues,0.7090857028961182
A,19,10,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,interpreting p-values,0.46417319774627686
A,20,10,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,data analysis software,0.8044906854629517
A,21,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,lottery expected value,0.7494925856590271
A,22,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,module redundancy issues,0.6984044313430786
A,23,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,rent control effects,0.641975462436676
A,24,8,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,opportunity cost in sports,0.587954580783844
A,25,8,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,download link issues,0.7893222570419312
A,26,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,tree node count,0.6818402409553528
A,27,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,browser compatibility issues,0.5435171723365784
A,28,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,case control sampling,0.6799071431159973
A,29,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,exercise answers,0.7037512063980103
A,30,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,ordinal data types,0.727869987487793
A,31,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,covariance matrix issues,0.761082112789154
A,32,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,pain and emotional impact,0.4261685311794281
A,33,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,demand shift in tea,0.7046156525611877
A,34,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,verb form discussion,0.7134016156196594
A,35,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,normal approximation binomial,0.8204860091209412
A,36,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,incorrect legend labels,0.5128259658813477
A,37,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,recommended halt study,0.8006517887115479
A,38,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,autism prevalence changes,0.7827203869819641
A,39,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,conditional survival probability,0.6395512223243713
A,40,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,oil market dynamics,0.7477924823760986
A,41,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,access issues,0.820495069026947
A,42,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,confidence interval concepts,0.6383187770843506
A,43,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,case control study,0.4020558297634125
A,44,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,intercept and slope confusion,0.79665207862854
A,45,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,reaction time differences,0.6989961266517639
A,46,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,random forest parameters,0.6144950985908508
A,47,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,matrix syntax issues,0.7859781980514526
A,48,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,electron trajectories energy,0.7280137538909912
A,49,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,spinal cord injuries,0.7928366661071777
A,50,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,firm entry exit,0.5910089015960693
A,51,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,homework help needed,0.568935751914978
A,52,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,email contact issues,0.5485168695449829
A,53,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,accreditation inquiry,0.26001882553100586
A,54,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,logarithm usage confusion,0.7293779253959656
A,55,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,quick summary sheets,0.7089276909828186
A,56,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,problem solved,0.668978214263916
A,57,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,frequency data analysis,0.6449055671691895
A,58,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,multiple births calculation,0.7194639444351196
A,59,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,ipad submission issues,0.7423069477081299
A,60,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,confounding in regression,0.5758211016654968
A,61,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,polynomial regression,0.42567354440689087
A,62,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,antiinflammatory drugs and alzheimer's,0.8976843953132629
A,63,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,donor calculation confusion,0.7822312116622925
A,64,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,predictor selection,0.5588111877441406
